,Disease,County,Year,Sex,Count,Population,Rate,CI.lower,CI.upper
93130,Psittacosis,Calaveras,2001,Female,0,20794,0.0,0.0,17.739
90108,Pertussis,Tehama,2001,Male,0,27925,0.0,0.0,13.209000000000001
103195,Rubella,Orange,2010,Male,0,1492384,0.0,0.0,0.247
131353,"Typhoid Fever, case",Contra Costa,2014,Male,1,534708,0.187,0.005,1.042
102072,Salmonellosis,Fresno,2013,Male,101,478490,21.108,17.192999999999998,25.648000000000003
130899,Tularemia,Ventura,2003,Female,0,396323,0.0,0.0,0.9309999999999999
98090,"Rabies, human",Contra Costa,2008,Male,0,504461,0.0,0.0,0.731
28724,Coccidioidomycosis,Sacramento,2010,Female,2,724678,0.276,0.033,0.997
58490,Hepatitis A,Glenn,2012,Female,0,14136,0.0,0.0,26.092
42178,E. coli O157,Contra Costa,2012,Male,3,521520,0.575,0.11900000000000001,1.681
93260,Psittacosis,Del Norte,2014,Male,0,15753,0.0,0.0,23.414
50587,Giardiasis,Sutter,2002,Female,5,41367,12.087,3.925,28.205
83612,Measles,San Diego,2007,Female,0,1500220,0.0,0.0,0.24600000000000002
40232,Diphtheria,Marin,2007,Female,0,126059,0.0,0.0,2.926
117124,Streptococcal Infection (cases in food and dairy workers),Mariposa,2006,Male,0,9262,0.0,0.0,39.82
45686,E. coli Other STEC (non-O157),Sonoma,2011,Female,4,247231,1.618,0.441,4.1419999999999995
9002,"Botulism, Foodborne",San Bernardino,2014,Female,0,1050698,0.0,0.0,0.35100000000000003
97857,"Rabies, human",Alameda,2009,Female,0,765992,0.0,0.0,0.48200000000000004
45307,E. coli Other STEC (non-O157),San Benito,2011,Male,0,27968,0.0,0.0,13.189
87821,Paralytic Shellfish Poisoning,Yolo,2008,Male,0,96299,0.0,0.0,3.8310000000000004
59612,"Hepatitis B, Acute",Santa Clara,2014,Male,4,938235,0.426,0.11599999999999999,1.092
46407,Early Syphilis,Glenn,2002,Female,0,13251,0.0,0.0,27.835
16328,Brucellosis,Plumas,2013,Male,0,9874,0.0,0.0,37.353
120752,Tetanus,Sonoma,2011,Male,0,239382,0.0,0.0,1.541
92665,"Plague, human",Tehama,2014,Female,0,32186,0.0,0.0,11.46
102906,Rubella,Fresno,2013,Male,0,478490,0.0,0.0,0.7709999999999999
117405,Streptococcal Infection (cases in food and dairy workers),Nevada,2002,Female,0,47859,0.0,0.0,7.707999999999999
87652,Paralytic Shellfish Poisoning,Trinity,2008,Female,0,6646,0.0,0.0,55.49
43689,E. coli O157,Santa Clara,2008,Female,7,874428,0.8009999999999999,0.322,1.649
39160,Dengue,Tulare,2014,Female,0,229092,0.0,0.0,1.61
30066,Creutzfeldt-Jakob Disease and other Transmissible Spongiform Encephalopathies,Imperial,2007,Female,0,80846,0.0,0.0,4.563
53660,Hantavirus Infection,Colusa,2002,Female,0,9515,0.0,0.0,38.762
85199,Mumps,Shasta,2012,Female,0,90613,0.0,0.0,4.071000000000001
108726,Shiga Toxin Positive Feces (without culture confirmation),Del Norte,2013,Male,0,15747,0.0,0.0,23.423000000000002
108334,Scombroid Fish Poisoning,Tulare,2011,Female,0,223390,0.0,0.0,1.651
62810,HIV,San Francisco,2008,Male,481,405253,118.691,108.325,129.781
61537,HIV,Del Norte,2001,Male,1,15165,6.593999999999999,0.16699999999999998,36.735
93421,Psittacosis,Humboldt,2012,Female,0,66729,0.0,0.0,5.528
92651,"Plague, human",Tehama,2009,Male,0,31425,0.0,0.0,11.738
102358,Relapsing Fever,Sonoma,2012,Female,0,247993,0.0,0.0,1.4869999999999999
35400,Cysticercosis or Taeniasis,Merced,2002,Female,0,111411,0.0,0.0,3.3110000000000004
47599,Early Syphilis,San Joaquin,2007,Male,15,333609,4.496,2.517,7.416
92639,"Plague, human",Tehama,2005,Male,0,30014,0.0,0.0,12.29
51498,Gonorrhea,Inyo,2004,Female,2,9366,21.353,2.5860000000000003,77.116
120929,Tetanus,Trinity,2014,Male,0,6869,0.0,0.0,53.68899999999999
109461,Shiga Toxin Positive Feces (without culture confirmation),San Joaquin,2007,Male,0,333609,0.0,0.0,1.1059999999999999
6835,Babesiosis,Santa Cruz,2007,Male,0,128554,0.0,0.0,2.8689999999999998
135568,Typhus Fever,Solano,2010,Female,0,207038,0.0,0.0,1.7819999999999998
122356,Toxic Shock Syndrome (Non-Streptococcal),Nevada,2008,Male,0,48843,0.0,0.0,7.5520000000000005
27740,Coccidioidomycosis,Glenn,2005,Male,0,13889,0.0,0.0,26.555999999999997
108842,Shiga Toxin Positive Feces (without culture confirmation),Imperial,2011,Female,1,86154,1.161,0.028999999999999998,6.4670000000000005
131746,"Typhoid Fever, case",Lake,2005,Male,0,31398,0.0,0.0,11.748
87919,Pertussis,California,2013,Female,1319,19177344,6.877999999999999,6.5120000000000005,7.2589999999999995
79246,Lyme Disease,Stanislaus,2010,Female,0,260328,0.0,0.0,1.4169999999999998
66405,Invasive Meningococcal Disease,San Joaquin,2003,Male,6,309559,1.9380000000000002,0.711,4.218999999999999
17906,Campylobacteriosis,Glenn,2013,Female,3,14165,21.178,4.368,61.881
96077,Q Fever,Lassen,2003,Male,0,21746,0.0,0.0,16.962
38428,Dengue,San Diego,2008,Female,1,1518655,0.066,0.002,0.36700000000000005
123627,Trichinosis,California,2010,Female,1,18752748,0.005,0.0,0.03
73547,Leptospirosis,Placer,2003,Female,0,148411,0.0,0.0,2.4859999999999998
56688,Hemolytic Uremic Syndrome,Los Angeles,2006,Male,6,4827681,0.124,0.046,0.271
